id,year,majortopic,subtopic,description,filter_eu,Session,Number,Scope,Day,Month,DK_New_Code,DK_old_code,calendar_year,Date,Type,Opening
12709,1953,7,711,lov om undladelse af at foretage opkrævning af de i loven om ordning af afløbsforholdene ved ringkøbing fjord mm omhandlende lodsejerbidrag.,0,53,100,15,11,5,407,407,1954,5/11/1954,1,0
12623,1953,3,325,Lov om ændring i lægeloven,0,53,63,18,12,5,325,325,1954,5/12/1954,1,0
12665,1953,12,1204,Lov om midlertidige ændringer i lov om offentlig forsorg (om adgang til domstolsprøvelse af beslutninger om inddragelse under børneforsorg mv),0,53,83,7,13,5,1204,1204,1954,5/13/1954,1,0
12639,1953,3,331,Lov om ændringer i lov nr. 193 af 4. juni 1947 om bekæmpelse af kønssygdomme.,0,53,70,4,13,5,331,331,1954,5/13/1954,1,0
12584,1953,20,2004,lov om ændringer i og tilføjelser til lov nr. 301 af 6. juni 1946 om statens tjenestemænd.,0,53,36,4,3,6,2004,2004,1954,6/3/1954,1,0
12683,1953,5,501,Lov om arbejdsbeskyttelse indenfor handels- og kontorvirksomhed.,0,53,90,18,1,6,501,501,1954,6/1/1954,1,0
12910,1953,20,2099,Forslag til lov om ændring i helligdagsloven.,0,53,33,16,10,2,2099,2099,1954,2/10/1954,1,0
12681,1953,5,501,Lov om alm arbejdsbeskyttelse.,0,53,89,18,1,6,501,501,1954,6/1/1954,1,0
12655,1953,14,1400,Lov om ændring af lov om leje,0,53,78,30,16,2,1400,1400,1954,2/16/1954,1,0
12924,1953,6,602,Forslag til lov om ændring i lov nr. 160 af 18. maj 1937 om folkeskolen med senere ændringer.,0,53,47,29,24,3,602,602,1954,3/24/1954,1,0
3768,1953,5,599,folketingsbeslutning vedr en af den internationale arbejdskonference i gen�ve i �ret 1953 vedtagen akt om �ndringer i den internationale arbejdsorganisations statut,0,53,530004,10,18,2,599,599,1954,2/18/1954,2,0
12551,1953,21,2105,Lov for Grønland om ægteskabs indgåelse og opløsning,0,53,4,10,29,4,2105,2105,1954,4/29/1954,1,0
12657,1953,14,1401,Lov om ændring og forlængelse af lov nr. 210 af 23. april 1949 om regulering af bymæssig bebyggelser.,0,53,79,7,30,3,1401,1401,1954,3/30/1954,1,0
12565,1953,13,1308,Lov om børnetilskud.,0,53,17,20,30,3,1308,1308,1954,3/30/1954,1,0
12886,1953,23,2300,Forslag til lov om ændring i lov om afgift af forlystelser.,0,53,9,8,20,5,2300,609,1954,5/20/1954,1,0
12857,1953,23,2300,lov om tilskud af statskassen til ny carlsberg glyptotek.,0,53,137,29,18,3,2300,609,1954,3/18/1954,1,0
12912,1953,20,2001,Forslag til lov om ændring af lærerlønningsloven og lov om statstilskud til københavns kommunale skolevæsen.,0,53,35,8,20,5,2001,2001,1954,5/20/1954,1,0
12800,1953,12,1204,"Lov om ændring i lov om rettens pleje af 11. april 1916 (oprettelse af retskreds nr. 7. Hørsholm birk, oprettelse af et yderligere dommerembede i retskredsene nr. 38…)",0,53,114,47,2,6,1204,1204,1954,6/2/1954,1,0
12884,1953,1,107,Forslag til lov om midlertidig forhøjelse af tillægsafgiften af benzin.,0,53,7,13,10,9,107,107,1954,9/10/1954,1,0
12806,1953,2,208,Lov om ændringer i og tilføjelser til lov om rettens pleje af 11. april 1916 (telefonaflytning),0,53,116,44,1,6,208,208,1954,6/1/1954,1,0
12552,1953,21,2105,Lov om tilføjelser til lov om rettens pleje i Grønland,0,53,5,10,29,4,2105,2105,1954,4/29/1954,1,0
12899,1953,13,1308,Forslag til lov om børnetilskud mv.,0,53,22,8,20,5,1308,1308,1954,5/20/1954,1,0
12891,1953,21,2103,Forslag til lov om fremskaffelse af idenlandske brændselsmaterialer.,0,53,14,4,11,2,2103,2103,1954,2/11/1954,1,0
12621,1953,3,321,Lov om udøvelse af tandlægevirksomhed.,0,53,62,18,12,5,321,326,1954,5/12/1954,1,0
12813,1953,12,1299,Lov om ændringer i arveordningen.,0,53,118,24,9,3,1299,1299,1954,3/9/1954,1,0
12901,1953,20,2001,"Forslag til lov om ændringer  i forsorgsloven, folkeforsikringsloven, lov om arbejdsløshedsforsikring og arbejdsanvisning mv, lov om mælkehjælp og lov om husmoderafløsning.",0,53,24,8,20,5,2001,2001,1954,5/20/1954,1,0
12841,1953,6,602,Lov om vederlagsfri undervisning mv i de off højere almenskoler.,0,53,130,13,1,6,602,602,1954,6/1/1954,1,0
12863,1953,16,1608,lov om talsmænd og klageadgang for menige af det militære personel.,0,53,143,13,26,5,1608,1608,1954,5/26/1954,1,0
12582,1953,1,105,Lov om kongeriget danmarks hypotekbank.,0,53,34,9,31,3,105,105,1954,3/31/1954,1,0
12687,1953,5,501,"Lov om arbejderbeskyttelse indenfor landbrug, skovbrug og gartneri.",0,53,91,18,1,6,501,501,1954,6/1/1954,1,0
12563,1953,1,107,Lov om udskrivning af en værneskat for skatteåret 1954-55.,0,53,15,20,30,3,107,107,1954,3/30/1954,1,0
12961,1954,14,1404,Lov om udlån til arbejerboliger på landet.,0,54,36,9,16,12,1404,1404,1954,12/16/1954,1,0
12966,1954,4,408,Lov om ind- og udførsel af fisk.,0,54,41,9,17,11,408,408,1954,11/17/1954,1,0
12939,1954,14,1401,Lov om forlængelse af skattefritagelsen i henhold til lov nr. 117 af 9. april 1933 om lempelse af beskatningen til staten af nyopførte bygninger.,0,54,14,4,10,12,1411,1411,1954,12/10/1954,1,0
13031,1954,1,199,Forslag til lov om statistiske departements virksomhed.,0,54,1,19,21,10,199,199,1954,10/21/1954,1,0
12981,1954,14,1400,Lov om ændring i lov om leje.,0,54,56,11,16,12,1400,1400,1954,12/16/1954,1,0
12959,1954,4,402,Lov om udlån til visse landbrugsejendommes overtagelse til selveje.,0,54,34,5,30,11,402,402,1954,11/30/1954,1,0
3791,1954,1,105,Folketingsbeslutning ang statsregneskabet for finans�ret 1952-53.,0,54,540017,2,5,10,105,105,1954,10/5/1954,2,0
13012,1954,10,1007,Lov om ændring i lov om skibes registrering.,0,54,86,5,10,12,1007,1007,1954,12/10/1954,1,0
12965,1954,4,402,Lov om midlertidig ændring af lov nr. 50 af 14. februar 1951 om fortrinsret i høsten.,0,54,40,19,10,12,402,402,1954,12/10/1954,1,0
13065,1954,13,1300,"Forslag til lov om ændringer i lov om offentlig forsorg om forhøjelse af indtægtsgrænserne ved underholds- og enkebørnsbidrags udbetaling af det offentlige til enlige mødre, enker, enkmænd mv. til sygekassegrænserne.",0,54,35,23,24,11,1300,1300,1954,11/24/1954,1,0
12969,1954,20,2001,Lov om ændring af lov om kommunale ejendomsskatter.,0,54,44,15,16,12,2001,2001,1954,12/16/1954,1,0
3786,1954,20,2011,Folketingsbeslutning om �ndringer i forretningsorden for folketinget.,0,54,540012,18,26,10,2011,2011,1954,10/26/1954,2,0
13054,1954,15,1501,Forslag til lov om ændriner i lov om banker.,0,54,24,25,10,12,1501,1501,1954,12/10/1954,1,0
13064,1954,20,2012,Forslag til lov om ændring i lov nr. 171 af 31. marts 1953 om valg til folketinget.,0,54,34,26,29,10,2012,2012,1954,10/29/1954,1,0
13033,1954,14,1401,Forslag til lov om en overordenlig skat til staten af faste ejendomme.,0,54,3,19,9,12,1411,1411,1954,12/9/1954,1,0
12932,1954,1,107,Lov om midlertidige bestemmelser vedr påligningen af indkomst- og formueskat til staten mm.,0,54,7,57,16,12,107,107,1954,12/16/1954,1,0
3784,1954,20,2011,Folketingsbeslutning om veds�ttelse af et udvalg vedr de i 1945-53 virkende parlamentariske kommissioners beretninger.,0,54,540010,2,6,10,2011,2011,1954,10/6/1954,2,0
13053,1954,10,1005,Forslag til lov om ændring i statsbaneloven.,0,54,23,5,1,12,1005,1005,1954,12/1/1954,1,0
13011,1954,10,1007,Lov om måling af skibe.,0,54,85,5,10,12,1007,1007,1954,12/10/1954,1,0
13022,1954,21,2105,Midlertidig lov for Færøerne om pantsætning af fangst.,0,54,96,4,16,12,2105,2105,1954,12/16/1954,1,0
13063,1954,13,1303,"Forslag til lov om ændringer i folkeforsikringsloven og forhøhjelse af grundbeløbene, forhøjelse af renten med tiillæg i kommunegrupperne 2 og 3 til samme størrelse som i kommunegruppe 1 samt om forhøjelse af brændselstillæg, invaliditetstillæg og lommepenge til rentemodtagere på alderdomshjem.",0,54,33,22,18,11,1303,1303,1954,11/18/1954,1,0
13002,1954,18,1807,"Lov om forlængelse af lov om erhvervsøkonomiske foranstaltninger, vareforsyning mv.",0,54,77,71,10,12,1807,1807,1954,12/10/1954,1,0
12960,1954,4,402,Lov om udlån til statsmandsbrug mm.,0,54,35,11,10,12,402,402,1954,12/10/1954,1,0
13048,1954,13,1304,Forslag til lov om ændring i folkeforsikringsloven (vedr en appelinstans for invalideforsirkingsretten).,0,54,18,25,28,10,1304,1304,1954,10/28/1954,1,0
13021,1954,21,2105,Lov for Færøerne om borteblevne.,0,54,95,3,3,11,2105,2105,1954,11/3/1954,1,0
12983,1954,14,1406,Lov om forlængelse af byggestøttelovgivningen.,0,54,58,11,16,12,1406,1406,1954,12/16/1954,1,0
13032,1954,1,107,Forslag til lov om ændringer i lov om afgift af arv og gave.,0,54,2,11,10,11,107,107,1954,11/10/1954,1,0
13010,1954,10,1002,Lov om forlængelse af lov om bortsalg af visse brugte personkøretøjer.,0,54,84,4,28,10,1002,1006,1954,10/28/1954,1,0
12972,1954,9,900,Lov om indfødsrets meddelelse mv.,0,54,47,3,16,12,900,230,1954,12/16/1954,1,0
3788,1954,1,105,Folketingsbelsutning om neds�ttelse af et udvalg vedr till�gsbevillingsforslagets behandling og finansudvalgets arbejdsform.,0,54,540014,2,20,10,105,105,1954,10/20/1954,2,0
12985,1954,13,1300,Lov om særlig ydelse til alders- og invaliderentemodtagere m.fl.,0,54,60,23,24,11,1300,1300,1954,11/24/1954,1,0
1283,1954,16,1602,Om Tysklands indtræden i NATO,0,54,541,159,14,10,1602,1602,1954,10/14/1954,3,0
3777,1954,18,1802,Folketingsbeslutning i anledning af en under 4. marts 1953 i byen Montevideo afsluttet handels- og skibsfartstraktat mellem danmark og uruguay.,0,54,540003,6,2,12,1802,1802,1954,12/2/1954,2,0
13055,1954,15,1502,Forslag til lov om forlængelse af lov nr. 232 af 7. juni 1952 om ændring af aktieselskabsloven.,0,54,25,7,1,3,1502,1502,1955,3/1/1955,1,0
13034,1954,1,107,"Forslag til lov om skat til staten af indkomst, formue og kapitalvinding.",0,54,4,5,23,2,107,107,1955,2/23/1955,1,0
12964,1954,4,405,Lov om ændring af lov om bekæmpelse af smitsomme sygdomme hos bier og om foranstaltninger til biavlens fremme.,0,54,39,4,22,3,405,405,1955,3/22/1955,1,0
13072,1954,13,1303,Forslag til lov om ændringer i folkeforiskringsloven (til gennemførelse af 1. etape af en folkepensionsordning)).,0,54,41,3,20,4,1303,1303,1955,4/20/1955,1,0
12944,1954,18,1807,Lov om ændringer i toldloven mm.,0,54,19,20,14,3,1807,1807,1955,3/14/1955,1,0
12980,1954,3,322,Lov om ændring i lov om sugehusvæsenet.,0,54,55,31,31,3,322,322,1955,3/31/1955,1,0
3778,1954,5,504,Folketingsbeslutning vedr en af den internationale arbejdskonference i geneve i �ret 1949 vedtagen konvention om retten til at organisere sig og f�re kollektive forhandlinger.,0,54,540004,10,19,1,504,504,1955,1/19/1955,2,0
3779,1954,10,1007,Folketingsbeslutning vedr en af den internationale arbejdskonference i geneve i �ret 1926 vedtagen konvention om indf�relse af forenklinger i tilsynet med udvandrere om bord i skibe.,0,54,540005,2,19,1,1007,1007,1955,1/19/1955,2,0
12952,1954,1,107,Lov om tillægsafgift af visse motorkøretøjer mv for finansårene 1955-56 og 1956-57.,0,54,27,10,25,3,107,107,1955,3/25/1955,1,0
13028,1954,16,1608,"Lov om ændringer i lov nr. 277 af 18. juni 1951 om forsvarets ordning (personellet ved værnene, korpsene m.fl.).",0,54,102,14,21,4,1608,1608,1955,4/21/1955,1,0
3780,1954,5,504,Folketingsbeslutning vedr en af den internationale arbejdskonference i geneve i �ret 1949 vedtagen konvention om arbejdsklausuler i offentlige kontrakter.,0,54,540006,4,19,1,504,504,1955,1/19/1955,2,0
13067,1954,5,504,Forslag til lov om sikring af retten til at organisere sig og føre kollektive forhandliger.,0,54,37,19,25,2,504,504,1955,2/25/1955,1,0
13047,1954,3,322,Forslag til lov om sygehusvæsenet.,0,54,17,5,23,2,322,322,1955,2/23/1955,1,0
12942,1954,18,1807,Lov om ændringer i toldloven mv.,0,54,17,10,22,2,1807,1807,1955,2/22/1955,1,0
12992,1954,5,504,Lov om afgørelse af de mellem vise organisationer af arbejdsgivere og arbejdere bestående uoverensstemmelser.,0,54,67,84,20,4,504,504,1955,4/20/1955,1,0
13004,1954,15,1525,Lov om indskrænkning i adgangen til at anvende pap og andre erstatningsmaterialer i skotøj.,0,54,79,4,22,4,1525,1525,1955,4/22/1955,1,0
13015,1954,10,1007,Lov om forlængelse af lov om forsikring af varer og fragt mod krigsfare til søs.,0,54,89,4,1,4,1007,1007,1955,4/1/1955,1,0
13045,1954,20,2001,Forslag til lov om statens overtagelse af visse kommunale udgifter mm.,0,54,15,5,23,2,2001,2001,1955,2/23/1955,1,0
13025,1954,6,699,"Lov om ændring af lov nr. 311 af 4. juli 1942 om folkehøjskoler og landbrugsskoler, som ændret ved lov nr. 323 af 14. juni 1946, lov nr. 190 af 15. marts 1947 samt lov nr. 206 af 12. april 1949.",0,54,99,34,21,4,699,699,1955,4/21/1955,1,0
12979,1954,21,2105,Lov for Færøerne om vaccination mod difteri og stivkrampe.,0,54,54,5,3,3,2105,2105,1955,3/3/1955,1,0
12989,1954,13,1300,Lov om ændringer i lov om offentlig forsorg og lov om folkeforsirking (vedr. plejehjem for krionisk syge og rentemodtagere optaget i alderdomshjem og plejehjem),0,54,64,18,24,2,1300,1300,1955,2/24/1955,1,0
12958,1954,4,402,Lov om jordfordeling mellem landejendomme.,0,54,33,22,29,3,402,402,1955,3/29/1955,1,0
13039,1954,15,1526,Forslag til lov om ændring i lov om afgift af gevinster i klasselotteri.,0,54,9,5,23,2,1526,1526,1955,2/23/1955,1,0
12933,1954,1,107,Lov om udskrivning af indkomst- og formueskatten til staten for skatteåret 1955-56.,0,54,8,3,31,3,107,107,1955,3/31/1955,1,0
12976,1954,3,342,Lov om euforiserende stoffer.,0,54,51,7,27,4,342,343,1955,4/27/1955,1,0
13009,1954,15,1501,Lov om forlængelse af lov om tillæg til bankloven.,0,54,83,4,28,4,1501,1501,1955,4/28/1955,1,0
3794,1954,1,100,Forslag til beslutning af folketinget om neds�ttelse af et udvalg til overvejelse af samarbejdet mellem de for landets �konomiske politik bestemmende faktorer.,0,54,540020,1,22,4,100,100,1955,4/22/1955,2,0
12928,1954,16,1602,Lov om gennemførelse af overenskomst om retsstillingen for NATO-styrker og af protokol om NATO´s militære hovedkvarter.,0,54,3,27,21,4,1602,1602,1955,4/21/1955,1,0
12948,1954,1,107,Lov om ændring af lov om afgift af konsum-is.,0,54,23,20,14,3,107,107,1955,3/14/1955,1,0
12953,1954,1,105,Normeringslov for finansåret 1955-56.,0,54,28,3,31,3,105,105,1955,3/31/1955,1,0
13040,1954,23,2300,Forslag til lov om ændring i lov om tipning.,0,54,10,5,23,2,2300,609,1955,2/23/1955,1,0
12951,1954,1,107,Lov om forlængelse af ændringer i lov om omsætningsafgift af motorkøretøjer.,0,54,26,10,25,3,107,107,1955,3/25/1955,1,0
12977,1954,3,332,Lov om vaccination mod børnelammelse.,0,54,52,11,26,4,332,332,1955,4/26/1955,1,0
12995,1954,10,1005,Lov om midlertidige driftslån til vanskeligt stillede privatbaner.,0,54,70,9,8,2,1005,1005,1955,2/8/1955,1,0
13037,1954,1,107,Forslaf til lov om ændring i lov om afgift på omsætning af stærke drikke.,0,54,6,5,23,2,107,107,1955,2/23/1955,1,0
12954,1954,4,401,Lov om tillæg til lov nr. 129 af 12. april 1911 om handel med smør og fremmede landbrugsprodukter mm.,0,54,29,10,26,4,401,401,1955,4/26/1955,1,0
12929,1954,1,105,Finanslov for finansåret fra 1. april 1955 til 31. marts 1956.,0,54,4,268,30,3,105,105,1955,3/30/1955,1,0
12946,1954,1,107,"Lov om afgift af spiritus, vin og øl.",0,54,21,23,22,3,107,107,1955,3/22/1955,1,0
12949,1954,1,107,Lov om ændring af lov om afgift af forlystelser.,0,54,24,10,25,3,107,107,1955,3/25/1955,1,0
12986,1954,13,1300,Lov om en særlig ydelse til alders- og invaliderentemodtagere.,0,54,61,3,31,3,1300,1300,1955,3/31/1955,1,0
12941,1954,1,107,Lov om forskellige forbrugsafgifter.,0,54,16,20,14,3,107,107,1955,3/14/1955,1,0
13073,1954,5,501,Forslag til lov om ændriner i lov om almindelig arbejderbeskyttelse.,0,54,42,6,20,4,501,501,1955,4/20/1955,1,0
13038,1954,15,1526,Forslag til lov om ændring i lov om totalisatorspil.,0,54,8,5,23,2,1526,1526,1955,2/23/1955,1,0
13013,1954,10,1007,Lov om ændringer i lov nr. 76 af 31. marts 1937 om forhyring og mønstring af skibsmandskab.,0,54,87,8,13,4,1007,1007,1955,4/13/1955,1,0
12935,1954,1,107,Lov om udskrivning af en værneskat for skatteåret 1955-56.,0,54,10,3,31,3,107,107,1955,3/31/1955,1,0
13060,1954,6,602,Forslag til lov om ændring af lov om folkeskolen.,0,54,30,1,29,4,602,602,1955,4/29/1955,1,0
3776,1954,2,299,Folketingsbeslutning om det tyske mindretals rettigheder.,0,54,540002,37,1,4,299,299,1955,4/1/1955,2,0
12990,1954,13,1302,"Lov om ændringer i lov om offentlig forsorg (om hjælp til enlige mødre, inddrivelse og udbetaling af børnebidrag mv.)",0,54,65,47,26,4,1302,1302,1955,4/26/1955,1,0
12997,1954,1,107,Lov om tillæg til lov om afgift af mototkøretøjer mv.,0,54,72,10,25,3,107,107,1955,3/25/1955,1,0
12927,1954,21,2105,Lov om ændringer i lov om rettens pleje i Grønland.,0,54,2,11,10,2,2105,2105,1955,2/10/1955,1,0
13062,1954,16,1600,"Forslag til lov om ændringer i lov nr. 76 af 18. juni 951 om forsvarets ordning (sammensætningen af værnene, korpsene m.fl).",0,54,32,12,15,4,1600,1600,1955,4/15/1955,1,0
12930,1954,1,105,Lov om tillægsbevilling for finansåret fra 1. april 1954 til 31. marts 1955.,0,54,5,140,17,5,105,105,1955,5/17/1955,1,0
13017,1954,12,1204,Lov om visse domsfældtes retsstiling med hensyn til udøvelse af rettigheder.,0,54,91,9,13,4,1204,1204,1955,4/13/1955,1,0
1285,1954,18,1807,Om told på fodtøj,0,54,543,11,18,3,1807,1807,1955,3/18/1955,3,0
13068,1954,1,107,Foslag til lov om fritagelse for statsindkomstskat af lønmodtageres indkomst ved overarbejde.,0,54,38,18,24,2,107,107,1955,2/24/1955,1,0
13026,1954,6,602,"Lov om ændring af lov om pprivate tysksprogede skoler, tysksproget hjemmeundervisning mm i de sønderjyske landsdele.",0,54,100,61,16,5,602,602,1955,5/16/1955,1,0
13001,1954,15,1522,Lov om arbejdstageres opfindelser.,0,54,76,10,22,4,1522,1522,1955,4/22/1955,1,0
13007,1954,1,108,Lov om ændring i lov om foranstaltninger til fremme af danske erhvervsinteresser.,0,54,81,9,29,4,108,108,1955,4/29/1955,1,0
13050,1954,20,2001,"Forslag til lov om ændringer i forsorgsloven, forsikringsloven, lov om arbejdsløshedsforsikring og arbejdsanvisning mv, lov om mælkehjælp og lov om husmoderafløsning (om refusion af kommunernes udgifter).",0,54,20,5,23,2,2001,2001,1955,2/23/1955,1,0
13023,1954,2,207,Lov om ændring i lov nr. 280 af 30 juni 1922 om menighedsråd,0,54,97,24,22,4,210,210,1955,4/22/1955,1,0
13044,1954,20,2001,Forslag til lov om ændring af lov om kommunale ejendomsskatter.,0,54,14,5,23,2,2001,2001,1955,2/23/1955,1,0
13069,1954,16,1602,Forslag til lov om folkeafstemning om Danmarks tiltrædelse af konventionen om Vesttysklands genoprustning og optagelse i NATO.,0,54,39,47,19,4,1602,1602,1955,4/19/1955,1,0
12998,1954,10,1003,Lov om fortsat ydelse af den i § 3 nr. 493 af 20. december 1950 om Danmarks deltagelse i det skandinaviske luftsamarbejde omhandlende statsgaranti.,0,54,73,26,22,4,1003,1003,1955,4/22/1955,1,0
12950,1954,1,107,Lov om forhøjelse af benzinafgift.,0,54,25,20,14,3,107,107,1955,3/14/1955,1,0
13018,1954,19,1925,Lov om straf for folkedrab.,0,54,92,5,20,4,1925,1925,1955,4/20/1955,1,0
13075,1954,16,1608,Forslag til lov om ændring i militær straffelov.,0,54,43,11,21,4,1608,1608,1955,4/21/1955,1,0
12974,1954,3,325,Lov om ændring i lov om udøvelse af lægegerning.,0,54,49,7,27,4,325,325,1955,4/27/1955,1,0
12996,1954,20,2003,Lov om ændringer i postloven.,0,54,71,15,1,4,2003,2003,1955,4/1/1955,1,0
13070,1954,1,110,Forslag til lov om forlængelse af lov om forbrugerpriserne på mælk.,0,54,40,5,20,4,110,110,1955,4/20/1955,1,0
13000,1954,15,1520,Lov om nedsættelse af en licitationskommission.,0,54,75,11,28,4,1520,1520,1955,4/28/1955,1,0
13056,1954,12,1200,Forslag  til lov om ændringer i lov om rettens pleje (ændringer i rets- og politikredsinddelingen mv).,0,54,26,29,16,2,1200,1200,1955,2/16/1955,1,0
495,1954,1,100,Om den økonomiske oversigt,0,54,542,0,8,3,100,100,1955,3/8/1955,4,0
12947,1954,1,107,Lov om afsætningsafgift af chokolade- og sukkervarer mm.,0,54,22,24,11,2,107,107,1955,2/11/1955,1,0
12978,1954,21,2105,Lov om ændring i lov for Frøerne om tvungen tuberkuloseundersøgelse af fiskeskibes mandskab.,0,54,53,5,18,2,2105,2105,1955,2/18/1955,1,0
12982,1954,14,1400,Lov om ændring i lov om leje.,0,54,57,52,13,4,1400,1400,1955,4/13/1955,1,0
12984,1954,14,1406,Lov om byggeri med offentlig støtte.,0,54,59,128,13,4,1406,1406,1955,4/13/1955,1,0
13008,1954,1,108,Lov om ændring i lov om udlån til visse industrivirksomheder.,0,54,82,9,29,4,108,108,1955,4/29/1955,1,0
13020,1954,23,2300,Lov om ændringer i biografteaterloven.,0,54,94,6,25,3,2300,609,1955,3/25/1955,1,0
13029,1954,16,1606,Lov om ændringer i lov nr. 241 af 4. juni 1947 om en dansk besættelsesstyrke i udlandet.,0,54,103,14,21,4,1606,1606,1955,4/21/1955,1,0
